Workout_ID,Main Goal,Workout Type,Training Level,Program Duration,Days Per Week,Time Per Workout,Equipment Required_x,Target Gender,Exercise,Sets,Reps,Target Muscle Group,Exercise Type,Equipment Required_y,Mechanics,Force Type,Experience Level,Secondary Muscles,Exercise Type ID,Larger Body Parts
203,0,1,2,0,5,0.0,3,1,134,2.0,51.0,0,0,3,1,1.0,1.0,81,73,5.0
203,0,1,2,0,5,0.0,3,1,22,2.0,125.0,0,0,0,0,0.0,0.0,0,152,5.0
203,0,1,2,0,5,0.0,3,1,78,1.0,3.0,0,0,3,0,1.0,1.0,16,126,5.0
203,0,1,2,0,5,0.0,3,1,42,1.0,27.0,0,0,3,0,1.0,1.0,16,10,5.0
203,0,1,2,0,5,0.0,3,1,168,1.0,16.0,6,0,3,1,2.0,1.0,34,5,5.0
203,0,1,2,0,5,0.0,3,1,46,1.0,9.0,6,0,3,1,3.0,1.0,81,5,5.0
203,0,1,2,0,5,0.0,3,1,38,22.0,124.0,6,0,0,0,5.0,0.0,6,2,5.0
203,0,1,2,0,5,0.0,3,1,66,2.0,124.0,8,0,0,0,1.0,0.0,21,21,1.0
203,0,1,2,0,5,0.0,3,1,22,1.0,9.0,0,0,0,0,0.0,0.0,0,152,5.0
203,0,1,2,0,5,0.0,3,1,525,1.0,4.0,8,0,2,1,3.0,1.0,81,16,1.0
203,0,1,2,0,5,0.0,3,1,526,1.0,17.0,8,0,2,1,3.0,1.0,81,78,1.0
203,0,1,2,0,5,0.0,3,1,3,1.0,9.0,3,0,0,0,3.0,1.0,3,90,2.0
204,0,0,0,3,4,0.0,3,0,527,23.0,126.0,1,0,0,0,1.0,1.0,1,3,1.0
204,0,0,0,3,4,0.0,3,0,528,24.0,126.0,1,0,2,0,1.0,1.0,1,3,1.0
204,0,0,0,3,4,0.0,3,0,529,23.0,126.0,9,0,4,0,2.0,1.0,9,1,2.0
204,0,0,0,3,4,0.0,3,0,530,24.0,127.0,2,0,0,0,2.0,1.0,2,23,2.0
204,0,0,0,3,4,0.0,3,0,531,25.0,127.0,8,0,0,0,1.0,0.0,21,21,1.0
204,0,0,0,3,4,0.0,3,0,532,24.0,127.0,8,0,2,0,2.0,1.0,52,90,1.0
204,0,0,0,3,4,0.0,3,0,88,24.0,128.0,7,0,4,1,3.0,2.0,15,68,4.0
204,0,0,0,3,4,0.0,3,0,533,24.0,128.0,7,0,4,1,2.0,1.0,81,45,4.0
204,0,0,0,3,4,0.0,3,0,118,25.0,126.0,5,0,0,1,3.0,1.0,81,64,3.0
204,0,0,0,3,4,0.0,3,0,534,25.0,126.0,4,0,0,0,1.0,1.0,20,3,3.0
204,0,0,0,3,4,0.0,3,0,42,23.0,129.0,0,0,3,0,1.0,1.0,16,10,5.0
204,0,0,0,3,4,0.0,3,0,269,24.0,129.0,0,0,0,0,0.0,0.0,0,152,5.0
204,0,0,0,3,4,0.0,3,0,535,25.0,129.0,6,0,2,0,3.0,1.0,17,2,5.0
204,0,0,0,3,4,0.0,3,0,108,25.0,129.0,10,0,3,1,1.0,1.0,81,8,5.0
204,0,0,0,3,4,0.0,3,0,536,23.0,130.0,1,0,2,0,1.0,1.0,1,3,1.0
204,0,0,0,3,4,0.0,3,0,537,24.0,130.0,1,0,0,0,1.0,0.0,1,3,1.0
204,0,0,0,3,4,0.0,3,0,160,25.0,130.0,2,0,4,0,3.0,1.0,31,114,2.0
204,0,0,0,3,4,0.0,3,0,538,24.0,130.0,2,0,3,0,3.0,1.0,31,47,2.0
204,0,0,0,3,4,0.0,3,0,539,25.0,130.0,8,0,2,1,3.0,1.0,81,16,1.0
204,0,0,0,3,4,0.0,3,0,314,24.0,130.0,8,0,2,0,1.0,1.0,8,59,1.0
204,0,0,0,3,4,0.0,3,0,540,24.0,131.0,7,0,4,0,3.0,0.0,15,19,4.0
204,0,0,0,3,4,0.0,3,0,541,25.0,132.0,5,0,2,1,3.0,1.0,81,3,3.0
204,0,0,0,3,4,0.0,3,0,542,25.0,132.0,4,0,2,1,0.0,0.0,81,222,3.0
204,0,0,0,3,4,0.0,3,0,543,23.0,130.0,0,0,2,0,8.0,0.0,38,152,5.0
204,0,0,0,3,4,0.0,3,0,544,24.0,130.0,0,0,0,0,0.0,0.0,0,10,5.0
204,0,0,0,3,4,0.0,3,0,545,25.0,130.0,6,0,3,1,3.0,1.0,81,5,5.0
204,0,0,0,3,4,0.0,3,0,47,25.0,130.0,10,0,2,1,0.0,1.0,81,8,5.0
204,0,0,0,3,4,0.0,3,0,88,24.0,131.0,7,0,4,1,3.0,2.0,15,68,4.0
205,0,1,0,1,3,0.0,23,0,546,4.0,1.0,8,0,0,0,1.0,0.0,21,69,1.0
205,0,1,0,1,3,0.0,23,0,547,1.0,1.0,8,0,9,1,2.0,1.0,19,16,1.0
205,0,1,0,1,3,0.0,23,0,548,1.0,1.0,8,1,9,0,2.0,1.0,19,225,1.0
205,0,1,0,1,3,0.0,23,0,549,1.0,9.0,1,0,2,1,1.0,1.0,1,29,1.0
205,0,1,0,1,3,0.0,23,0,550,1.0,9.0,4,0,0,1,0.0,1.0,81,19,3.0
205,0,1,0,1,3,0.0,23,0,551,26.0,133.0,1,0,4,0,1.0,1.0,10,9,1.0
205,0,1,0,1,3,0.0,23,0,552,4.0,1.0,1,0,0,0,3.0,0.0,36,46,1.0
205,0,1,0,1,3,0.0,23,0,553,1.0,1.0,2,0,2,0,2.0,1.0,2,51,2.0
205,0,1,0,1,3,0.0,23,0,554,1.0,1.0,9,0,5,0,2.0,1.0,9,47,2.0
205,0,1,0,1,3,0.0,23,0,555,2.0,1.0,5,0,0,1,2.0,1.0,15,64,3.0
205,0,1,0,1,3,0.0,23,0,556,2.0,1.0,5,0,0,1,3.0,1.0,81,64,3.0
205,0,1,0,1,3,0.0,23,0,557,1.0,9.0,5,0,2,1,3.0,1.0,81,111,3.0
205,0,1,0,1,3,0.0,23,0,558,26.0,133.0,3,0,2,1,2.0,1.0,11,88,2.0
205,0,1,0,1,3,0.0,23,0,269,1.0,1.0,0,0,0,0,0.0,0.0,0,152,5.0
205,0,1,0,1,3,0.0,23,0,559,1.0,1.0,0,0,4,0,8.0,2.0,44,152,5.0
205,0,1,0,1,3,0.0,23,0,560,1.0,1.0,11,0,9,0,5.0,0.0,39,27,6.0
205,0,1,0,1,3,0.0,23,0,561,1.0,1.0,6,0,0,0,5.0,0.0,24,2,5.0
205,0,1,0,1,3,0.0,23,0,562,1.0,134.0,0,0,0,0,8.0,2.0,38,36,5.0
205,0,1,0,1,3,0.0,23,0,47,26.0,133.0,10,0,4,1,0.0,1.0,81,8,5.0
205,0,1,0,1,3,0.0,23,0,563,0.0,1.0,7,0,4,1,2.0,1.0,81,45,4.0
205,0,1,0,1,3,0.0,23,0,564,0.0,1.0,7,0,4,1,2.0,1.0,81,68,4.0
206,0,1,1,0,6,2.0,3,0,565,1.0,60.0,8,0,5,1,3.0,1.0,81,16,1.0
206,0,1,1,0,6,2.0,3,0,566,1.0,1.0,4,0,5,1,1.0,1.0,81,131,3.0
206,0,1,1,0,6,2.0,3,0,567,1.0,1.0,4,0,1,1,1.0,1.0,26,108,3.0
206,0,1,1,0,6,2.0,3,0,568,1.0,60.0,8,0,5,0,2.0,1.0,19,78,1.0
206,0,1,1,0,6,2.0,3,0,569,1.0,60.0,8,0,0,0,1.0,0.0,21,52,1.0
206,0,1,1,0,6,2.0,3,0,570,1.0,17.0,3,0,0,0,3.0,1.0,3,90,2.0
206,0,1,1,0,6,2.0,3,0,334,0.0,135.0,0,2,4,0,0.0,1.0,45,152,5.0
206,0,1,1,0,6,2.0,3,0,458,0.0,135.0,6,0,11,0,5.0,1.0,50,55,5.0
206,0,1,1,0,6,2.0,3,0,15,0.0,135.0,7,0,4,1,6.0,1.0,12,72,4.0
206,0,1,1,0,6,2.0,3,0,199,1.0,1.0,9,0,3,0,2.0,1.0,9,12,2.0
206,0,1,1,0,6,2.0,3,0,571,1.0,1.0,9,0,5,0,2.0,1.0,9,12,2.0
206,0,1,1,0,6,2.0,3,0,572,1.0,60.0,8,0,3,1,2.0,1.0,27,29,1.0
206,0,1,1,0,6,2.0,3,0,573,1.0,60.0,9,0,5,0,2.0,1.0,9,47,2.0
206,0,1,1,0,6,2.0,3,0,463,1.0,60.0,2,0,3,0,3.0,1.0,31,53,2.0
206,0,1,1,0,6,2.0,3,0,38,1.0,136.0,6,0,0,0,5.0,0.0,6,2,5.0
206,0,1,1,0,6,2.0,3,0,335,1.0,8.0,7,0,4,1,3.0,2.0,15,68,4.0
206,0,1,1,0,6,2.0,3,0,574,1.0,8.0,7,0,4,1,3.0,1.0,81,162,4.0
206,0,1,1,0,6,2.0,3,0,93,1.0,1.0,1,0,0,0,1.0,0.0,1,3,1.0
206,0,1,1,0,6,2.0,3,0,575,1.0,1.0,1,0,4,0,1.0,1.0,10,9,1.0
206,0,1,1,0,6,2.0,3,0,175,1.0,60.0,5,0,0,1,3.0,1.0,81,136,3.0
206,0,1,1,0,6,2.0,3,0,254,1.0,1.0,1,0,2,1,0.0,1.0,1,29,1.0
206,0,1,1,0,6,2.0,3,0,576,1.0,1.0,1,0,7,0,1.0,1.0,10,9,1.0
206,0,1,1,0,6,2.0,3,0,76,1.0,60.0,5,0,3,1,3.0,1.0,81,65,3.0
206,0,1,1,0,6,2.0,3,0,577,1.0,1.0,1,0,2,0,0.0,0.0,36,46,1.0
206,0,1,1,0,6,2.0,3,0,165,1.0,1.0,1,0,4,0,1.0,1.0,10,9,1.0
206,0,1,1,0,6,2.0,3,0,578,1.0,1.0,0,0,0,0,0.0,0.0,0,152,5.0
206,0,1,1,0,6,2.0,3,0,579,1.0,1.0,0,0,0,0,1.0,0.0,48,152,5.0
206,0,1,1,0,6,2.0,3,0,580,1.0,16.0,10,0,3,1,1.0,1.0,81,102,5.0
206,0,1,1,0,6,2.0,3,0,581,1.0,1.0,0,0,3,1,1.0,1.0,81,73,5.0
206,0,1,1,0,6,2.0,3,0,582,1.0,105.0,0,0,0,0,8.0,0.0,38,56,5.0
206,0,1,1,0,6,2.0,3,0,583,1.0,1.0,6,0,0,0,5.0,0.0,50,2,5.0
206,0,1,1,0,6,2.0,3,0,584,1.0,1.0,15,0,3,1,1.0,1.0,53,189,4.0
206,0,1,1,0,6,2.0,3,0,585,1.0,1.0,16,0,3,1,1.0,1.0,45,190,4.0
206,0,1,1,0,6,2.0,3,0,586,1.0,60.0,0,0,3,0,1.0,1.0,16,10,5.0
207,0,1,0,1,3,2.0,24,0,42,4.0,17.0,0,0,3,0,1.0,1.0,16,10,5.0
207,0,1,0,1,3,2.0,24,0,51,1.0,1.0,1,0,2,0,1.0,1.0,1,3,1.0
207,0,1,0,1,3,2.0,24,0,69,1.0,1.0,1,0,3,0,1.0,1.0,20,112,1.0
207,0,1,0,1,3,2.0,24,0,163,1.0,1.0,8,0,2,0,0.0,1.0,33,7,1.0
207,0,1,0,1,3,2.0,24,0,587,1.0,9.0,4,0,5,1,1.0,1.0,81,94,3.0
207,0,1,0,1,3,2.0,24,0,49,4.0,17.0,6,0,2,0,3.0,1.0,17,2,5.0
207,0,1,0,1,3,2.0,24,0,46,1.0,1.0,6,0,3,1,3.0,1.0,81,5,5.0
207,0,1,0,1,3,2.0,24,0,588,1.0,17.0,9,0,9,0,2.0,1.0,9,1,2.0
207,0,1,0,1,3,2.0,24,0,18,1.0,106.0,2,0,2,0,7.0,1.0,13,23,2.0
207,0,1,0,1,3,2.0,24,0,75,1.0,1.0,2,0,5,0,3.0,1.0,18,22,2.0
207,0,1,0,1,3,2.0,24,0,27,1.0,9.0,5,0,2,1,3.0,1.0,81,6,3.0
208,0,1,2,1,4,0.0,8,0,22,4.0,41.0,0,0,0,0,0.0,0.0,0,152,5.0
208,0,1,2,1,4,0.0,8,0,78,4.0,41.0,0,0,3,0,1.0,1.0,16,126,5.0
208,0,1,2,1,4,0.0,8,0,506,4.0,41.0,0,0,2,0,0.0,0.0,14,11,5.0
208,0,1,2,1,4,0.0,8,0,198,4.0,1.0,9,0,4,0,2.0,1.0,9,17,2.0
208,0,1,2,1,4,0.0,8,0,589,1.0,137.0,5,0,2,1,3.0,0.0,81,227,3.0
208,0,1,2,1,4,0.0,8,0,590,1.0,137.0,5,0,2,1,3.0,1.0,15,15,3.0
208,0,1,2,1,4,0.0,8,0,17,4.0,41.0,1,0,2,0,1.0,1.0,1,3,1.0
208,0,1,2,1,4,0.0,8,0,94,4.0,1.0,1,0,4,0,1.0,0.0,10,118,1.0
208,0,1,2,1,4,0.0,8,0,228,4.0,9.0,1,0,5,1,1.0,1.0,1,134,1.0
208,0,1,2,1,4,0.0,8,0,591,4.0,41.0,1,0,2,1,1.0,1.0,1,29,1.0
208,0,1,2,1,4,0.0,8,0,108,4.0,137.0,10,0,3,1,1.0,1.0,81,8,5.0
208,0,1,2,1,4,0.0,8,0,592,1.0,16.0,10,0,0,1,0.0,1.0,81,8,5.0
208,0,1,2,1,4,0.0,8,0,107,4.0,41.0,6,0,0,0,5.0,0.0,24,2,5.0
208,0,1,2,1,4,0.0,8,0,33,4.0,9.0,6,0,3,1,3.0,1.0,81,5,5.0
208,0,1,2,1,4,0.0,8,0,593,4.0,41.0,2,0,0,0,3.0,0.0,18,4,2.0
208,0,1,2,1,4,0.0,8,0,594,4.0,1.0,9,0,5,0,2.0,1.0,9,1,2.0
208,0,1,2,1,4,0.0,8,0,18,4.0,1.0,2,0,2,0,7.0,1.0,13,23,2.0
208,0,1,2,1,4,0.0,8,0,595,4.0,41.0,8,0,0,0,1.0,1.0,8,59,1.0
208,0,1,2,1,4,0.0,8,0,532,4.0,41.0,8,0,2,0,2.0,1.0,52,90,1.0
208,0,1,2,1,4,0.0,8,0,596,4.0,41.0,3,0,0,1,3.0,1.0,81,88,2.0
208,0,1,2,1,4,0.0,8,0,197,4.0,1.0,4,0,4,0,0.0,1.0,5,3,3.0
208,0,1,2,1,4,0.0,8,0,482,1.0,137.0,4,0,0,1,0.0,0.0,81,19,3.0
208,0,1,2,1,4,0.0,8,0,597,1.0,138.0,4,0,5,1,1.0,1.0,81,19,3.0
209,0,2,1,3,1,0.0,25,1,598,1.0,60.0,5,0,1,1,3.0,1.0,81,227,3.0
209,0,2,1,3,1,0.0,25,1,599,1.0,60.0,5,0,1,1,3.0,1.0,81,227,3.0
209,0,2,1,3,1,0.0,25,1,61,1.0,60.0,4,0,1,1,0.0,0.0,81,19,3.0
209,0,2,1,3,1,0.0,25,1,600,1.0,60.0,4,0,1,1,1.0,1.0,81,94,3.0
209,0,2,1,3,1,0.0,25,1,450,1.0,60.0,5,0,2,1,3.0,1.0,81,6,3.0
209,0,2,1,3,1,0.0,25,1,364,1.0,60.0,5,0,2,1,3.0,1.0,15,15,3.0
209,0,2,1,3,1,0.0,25,1,601,1.0,60.0,4,0,2,1,0.0,1.0,81,26,3.0
209,0,2,1,3,1,0.0,25,1,602,1.0,60.0,8,0,2,0,1.0,1.0,8,52,1.0
209,0,2,1,3,1,0.0,25,1,603,1.0,60.0,5,0,5,1,3.0,1.0,15,117,3.0
209,0,2,1,3,1,0.0,25,1,604,1.0,60.0,4,0,5,1,0.0,1.0,81,19,3.0
209,0,2,1,3,1,0.0,25,1,605,1.0,60.0,4,0,5,1,1.0,1.0,81,19,3.0
210,0,1,1,2,4,0.0,8,1,606,3.0,139.0,0,0,3,0,1.0,1.0,16,10,5.0
210,0,1,1,2,4,0.0,8,1,16,1.0,1.0,0,0,0,0,0.0,0.0,0,152,5.0
210,0,1,1,2,4,0.0,8,1,134,1.0,16.0,0,0,3,1,1.0,1.0,81,73,5.0
210,0,1,1,2,4,0.0,8,1,607,1.0,1.0,0,0,3,0,1.0,1.0,16,126,5.0
210,0,1,1,2,4,0.0,8,1,129,1.0,1.0,0,0,2,0,0.0,1.0,14,109,5.0
210,0,1,1,2,4,0.0,8,1,98,1.0,1.0,2,0,0,0,2.0,1.0,2,4,2.0
210,0,1,1,2,4,0.0,8,1,181,1.0,1.0,9,0,4,0,2.0,1.0,9,1,2.0
210,0,1,1,2,4,0.0,8,1,463,1.0,16.0,2,0,3,0,3.0,1.0,31,53,2.0
210,0,1,1,2,4,0.0,8,1,50,1.0,16.0,2,0,5,0,3.0,1.0,18,22,2.0
210,0,1,1,2,4,0.0,8,1,30,3.0,139.0,1,0,0,0,1.0,0.0,1,3,1.0
210,0,1,1,2,4,0.0,8,1,17,1.0,1.0,1,0,2,0,1.0,1.0,1,3,1.0
210,0,1,1,2,4,0.0,8,1,131,1.0,1.0,1,0,5,1,1.0,1.0,1,130,1.0
210,0,1,1,2,4,0.0,8,1,608,1.0,1.0,1,0,3,0,0.0,1.0,1,3,1.0
210,0,1,1,2,4,0.0,8,1,443,1.0,16.0,1,0,3,1,0.0,1.0,5,82,1.0
210,0,1,1,2,4,0.0,8,1,66,1.0,1.0,8,0,0,0,1.0,0.0,21,21,1.0
210,0,1,1,2,4,0.0,8,1,481,1.0,16.0,8,0,2,1,3.0,1.0,81,16,1.0
210,0,1,1,2,4,0.0,8,1,464,1.0,1.0,8,0,3,0,0.0,1.0,33,52,1.0
210,0,1,1,2,4,0.0,8,1,609,1.0,16.0,8,0,2,1,2.0,1.0,8,16,1.0
210,0,1,1,2,4,0.0,8,1,38,3.0,139.0,6,0,0,0,5.0,0.0,6,2,5.0
210,0,1,1,2,4,0.0,8,1,610,1.0,1.0,6,0,3,0,0.0,0.0,54,126,5.0
210,0,1,1,2,4,0.0,8,1,6,1.0,16.0,6,0,3,1,3.0,1.0,81,5,5.0
210,0,1,1,2,4,0.0,8,1,49,1.0,1.0,6,0,2,0,3.0,1.0,17,2,5.0
210,0,1,1,2,4,0.0,8,1,611,1.0,1.0,11,0,0,0,5.0,0.0,39,27,6.0
210,0,1,1,2,4,0.0,8,1,13,1.0,1.0,3,0,0,1,2.0,1.0,11,88,2.0
210,0,1,1,2,4,0.0,8,1,44,1.0,1.0,3,0,2,1,2.0,1.0,11,88,2.0
210,0,1,1,2,4,0.0,8,1,108,1.0,16.0,10,0,3,1,1.0,1.0,81,8,5.0
210,0,1,1,2,4,0.0,8,1,473,1.0,16.0,10,0,3,1,1.0,1.0,81,8,5.0
210,0,1,1,2,4,0.0,8,1,204,1.0,1.0,4,0,4,0,0.0,1.0,5,3,3.0
210,0,1,1,2,4,0.0,8,1,21,1.0,1.0,5,0,0,1,3.0,1.0,81,64,3.0
210,0,1,1,2,4,0.0,8,1,20,1.0,1.0,4,0,5,1,1.0,1.0,81,19,3.0
210,0,1,1,2,4,0.0,8,1,612,1.0,1.0,5,0,2,1,2.0,1.0,15,65,3.0
210,0,1,1,2,4,0.0,8,1,613,1.0,1.0,4,0,0,0,1.0,1.0,20,3,3.0
210,0,1,1,2,4,0.0,8,1,112,1.0,1.0,5,0,2,1,3.0,1.0,15,15,3.0
210,0,1,1,2,4,0.0,8,1,614,1.0,1.0,4,0,2,1,1.0,1.0,81,129,3.0
210,0,1,1,2,4,0.0,8,1,615,1.0,1.0,5,0,5,1,3.0,1.0,81,40,3.0
211,0,1,1,0,4,0.0,26,0,16,4.0,140.0,0,0,0,0,0.0,0.0,0,152,5.0
211,0,1,1,0,4,0.0,26,0,8,4.0,17.0,6,0,0,0,5.0,0.0,6,2,5.0
211,0,1,1,0,4,0.0,26,0,6,0.0,9.0,6,0,3,1,3.0,1.0,81,5,5.0
211,0,1,1,0,4,0.0,26,0,383,1.0,0.0,6,0,0,0,5.0,0.0,24,2,5.0
211,0,1,1,0,4,0.0,26,0,15,4.0,103.0,7,0,4,1,6.0,1.0,12,72,4.0
211,0,1,1,0,4,0.0,26,0,8,4.0,140.0,6,0,0,0,5.0,0.0,6,2,5.0
211,0,1,1,0,4,0.0,26,0,16,4.0,17.0,0,0,0,0,0.0,0.0,0,152,5.0
211,0,1,1,0,4,0.0,26,0,6,0.0,9.0,6,0,3,1,3.0,1.0,81,5,5.0
211,0,1,1,0,4,0.0,26,0,383,1.0,0.0,6,0,0,0,5.0,0.0,24,2,5.0
211,0,1,1,0,4,0.0,26,0,7,4.0,3.0,7,0,0,0,,0.0,5,25,4.0
211,0,1,1,0,4,0.0,26,0,30,4.0,19.0,1,0,0,0,1.0,0.0,1,3,1.0
211,0,1,1,0,4,0.0,26,0,17,4.0,17.0,1,0,0,0,1.0,1.0,1,3,1.0
211,0,1,1,0,4,0.0,26,0,616,4.0,9.0,1,0,3,1,0.0,1.0,5,29,1.0
211,0,1,1,0,4,0.0,26,0,85,4.0,17.0,4,0,0,0,1.0,1.0,20,3,3.0
211,0,1,1,0,4,0.0,26,0,20,4.0,9.0,4,0,5,1,1.0,1.0,81,19,3.0
211,0,1,1,0,4,0.0,26,0,405,4.0,19.0,2,0,0,0,2.0,1.0,2,4,2.0
211,0,1,1,0,4,0.0,26,0,181,1.0,14.0,9,0,4,0,2.0,1.0,9,1,2.0
211,0,1,1,0,4,0.0,26,0,286,1.0,1.0,2,0,2,0,7.0,1.0,13,23,2.0
211,0,1,1,0,4,0.0,26,0,42,1.0,8.0,0,0,3,0,1.0,1.0,16,10,5.0
211,0,1,1,0,4,0.0,26,0,32,1.0,2.0,0,0,3,1,1.0,1.0,81,73,5.0
211,0,1,1,0,4,0.0,26,0,617,4.0,104.0,7,0,4,1,2.0,1.0,81,63,4.0
211,0,1,1,0,4,0.0,26,0,66,4.0,19.0,8,0,0,0,1.0,0.0,21,21,1.0
211,0,1,1,0,4,0.0,26,0,19,1.0,1.0,8,0,2,0,1.0,0.0,8,28,1.0
211,0,1,1,0,4,0.0,26,0,618,1.0,9.0,8,0,2,1,3.0,1.0,81,16,1.0
211,0,1,1,0,4,0.0,26,0,13,4.0,17.0,3,0,0,1,2.0,1.0,11,88,2.0
211,0,1,1,0,4,0.0,26,0,441,1.0,1.0,5,0,2,1,3.0,1.0,81,6,3.0
211,0,1,1,0,4,0.0,26,0,390,1.0,1.0,5,0,0,1,3.0,1.0,81,65,3.0
213,1,1,1,2,6,0.0,18,0,98,3.0,1.0,2,0,0,0,2.0,1.0,2,4,2.0
213,1,1,1,2,6,0.0,18,0,619,3.0,1.0,0,0,0,0,1.0,0.0,48,152,5.0
213,1,1,1,2,6,0.0,18,0,400,3.0,1.0,8,0,0,0,1.0,1.0,21,95,1.0
213,1,1,1,2,6,0.0,18,0,620,3.0,1.0,0,0,0,0,0.0,0.0,0,152,5.0
213,1,1,1,2,6,0.0,18,0,400,3.0,1.0,8,0,0,0,1.0,1.0,21,95,1.0
213,1,1,1,2,6,0.0,18,0,15,3.0,141.0,7,0,4,1,6.0,1.0,12,72,4.0
213,1,1,1,2,6,0.0,18,0,165,3.0,1.0,1,0,4,0,1.0,1.0,10,9,1.0
213,1,1,1,2,6,0.0,18,0,433,3.0,1.0,7,0,4,1,2.0,1.0,81,63,4.0
213,1,1,1,2,6,0.0,18,0,16,1.0,23.0,0,0,0,0,0.0,0.0,0,152,5.0
213,1,1,1,2,6,0.0,18,0,621,1.0,1.0,0,0,0,0,8.0,2.0,38,109,5.0
213,1,1,1,2,6,0.0,18,0,334,1.0,25.0,0,2,4,0,0.0,1.0,45,152,5.0
213,1,1,1,2,6,0.0,18,0,619,1.0,1.0,0,0,0,0,1.0,0.0,48,152,5.0
213,1,1,1,2,6,0.0,18,0,622,1.0,23.0,0,0,0,0,0.0,0.0,0,152,5.0
213,1,1,1,2,6,0.0,18,0,30,1.0,23.0,1,0,0,0,1.0,0.0,1,3,1.0
213,1,1,1,2,6,0.0,18,0,623,1.0,14.0,1,0,4,0,1.0,0.0,10,118,1.0
213,1,1,1,2,6,0.0,18,0,59,1.0,1.0,1,0,0,0,1.0,1.0,1,3,1.0
213,1,1,1,2,6,0.0,18,0,165,1.0,14.0,1,0,4,0,1.0,1.0,10,9,1.0
213,1,1,1,2,6,0.0,18,0,624,1.0,23.0,1,0,0,0,1.0,0.0,1,3,1.0
213,1,1,1,2,6,0.0,18,0,38,1.0,0.0,6,0,0,0,5.0,0.0,6,2,5.0
213,1,1,1,2,6,0.0,18,0,181,1.0,14.0,9,0,4,0,2.0,1.0,9,1,2.0
213,1,1,1,2,6,0.0,18,0,98,1.0,23.0,2,0,0,0,2.0,1.0,2,4,2.0
213,1,1,1,2,6,0.0,18,0,625,1.0,14.0,2,0,4,0,3.0,1.0,31,114,2.0
213,1,1,1,2,6,0.0,18,0,449,1.0,23.0,6,0,0,0,5.0,0.0,24,2,5.0
213,1,1,1,2,6,0.0,18,0,611,1.0,17.0,11,0,0,0,5.0,0.0,39,27,6.0
213,1,1,1,2,6,0.0,18,0,626,1.0,142.0,6,0,0,0,0.0,0.0,54,240,5.0
213,1,1,1,2,6,0.0,18,0,627,1.0,16.0,10,0,0,1,0.0,1.0,81,8,5.0
213,1,1,1,2,6,0.0,18,0,628,1.0,28.0,10,0,4,1,0.0,1.0,81,8,5.0
213,1,1,1,2,6,0.0,18,0,66,1.0,4.0,8,0,0,0,1.0,0.0,21,21,1.0
213,1,1,1,2,6,0.0,18,0,81,1.0,2.0,8,0,0,1,2.0,1.0,23,78,1.0
213,1,1,1,2,6,0.0,18,0,629,1.0,4.0,8,0,0,0,1.0,0.0,8,69,1.0
213,1,1,1,2,6,0.0,18,0,3,1.0,9.0,3,0,0,0,3.0,1.0,3,90,2.0
213,1,1,1,2,6,0.0,18,0,85,1.0,1.0,4,0,0,0,1.0,1.0,20,3,3.0
213,1,1,1,2,6,0.0,18,0,150,1.0,14.0,9,0,4,0,2.0,1.0,9,17,2.0
213,1,1,1,2,6,0.0,18,0,204,1.0,1.0,4,0,4,0,0.0,1.0,5,3,3.0
213,1,1,1,2,6,0.0,18,0,118,1.0,1.0,5,0,0,1,3.0,1.0,81,64,3.0
213,1,1,1,2,6,0.0,18,0,630,1.0,9.0,4,0,0,1,0.0,0.0,81,14,3.0
214,0,1,2,2,5,0.0,7,0,631,2.0,9.0,1,0,3,0,0.0,1.0,1,81,1.0
214,0,1,2,2,5,0.0,7,0,632,4.0,8.0,1,0,2,0,1.0,1.0,1,7,1.0
214,0,1,2,2,5,0.0,7,0,130,1.0,14.0,1,0,2,1,0.0,1.0,1,29,1.0
214,0,1,2,2,5,0.0,7,0,633,3.0,25.0,8,0,2,0,1.0,1.0,8,7,1.0
214,0,1,2,2,5,0.0,7,0,634,3.0,14.0,8,0,2,1,3.0,1.0,81,16,1.0
214,0,1,2,2,5,0.0,7,0,425,4.0,25.0,0,0,3,0,1.0,1.0,16,10,5.0
214,0,1,2,2,5,0.0,7,0,6,3.0,27.0,6,0,3,1,3.0,1.0,81,5,5.0
214,0,1,2,2,5,0.0,7,0,134,3.0,27.0,0,0,3,1,1.0,1.0,81,73,5.0
214,0,1,2,2,5,0.0,7,0,635,1.0,14.0,6,0,3,1,3.0,1.0,81,5,5.0
214,0,1,2,2,5,0.0,7,0,636,1.0,9.0,9,0,4,0,2.0,1.0,9,1,2.0
214,0,1,2,2,5,0.0,7,0,637,1.0,1.0,6,0,0,0,5.0,0.0,6,2,5.0
214,0,1,2,2,5,0.0,7,0,638,1.0,1.0,2,0,2,0,7.0,1.0,13,23,2.0
214,0,1,2,2,5,0.0,7,0,74,1.0,1.0,9,0,5,0,2.0,1.0,9,47,2.0
214,0,1,2,2,5,0.0,7,0,639,2.0,25.0,8,0,5,1,2.0,1.0,19,29,1.0
214,0,1,2,2,5,0.0,7,0,13,1.0,9.0,3,0,0,1,2.0,1.0,11,88,2.0
214,0,1,2,2,5,0.0,7,0,640,1.0,9.0,3,0,2,1,3.0,1.0,81,88,2.0
214,0,1,2,2,5,0.0,7,0,478,1.0,9.0,3,0,0,0,3.0,1.0,3,43,2.0
214,0,1,2,2,5,0.0,7,0,389,2.0,1.0,5,0,2,1,3.0,1.0,81,6,3.0
